,y,x,osmid,highway,ref,route_ref,geometry
4687318950,1.3195542,103.8818948,4687318950,,,,POINT (103.8818948 1.3195542)
4687318951,1.3191837,103.8819358,4687318951,,,,POINT (103.8819358 1.3191837)
4687318952,1.3167178,103.8818957,4687318952,,,,POINT (103.8818957 1.3167178)
4687339390,1.3138493,103.8820751,4687339390,,,,POINT (103.8820751 1.3138493)
4687611013,1.3278183,103.9350129,4687611013,traffic_signals,,,POINT (103.9350129 1.3278183)
4687611015,1.3277188,103.9340931,4687611015,,,,POINT (103.9340931 1.3277188)
4687611016,1.327709,103.9335869,4687611016,,,,POINT (103.9335869 1.327709)
4687611017,1.3276872,103.9329803,4687611017,,,,POINT (103.9329803 1.3276872)
4687611018,1.3276448,103.9325328,4687611018,,,,POINT (103.9325328 1.3276448)
4687611019,1.3275066,103.9318197,4687611019,,,,POINT (103.9318197 1.3275066)
4687611020,1.3273356,103.931259,4687611020,traffic_signals,,,POINT (103.931259 1.3273356)
4687611021,1.3273086,103.9311815,4687611021,traffic_signals,,,POINT (103.9311815 1.3273086)
4687611022,1.3268163,103.9300786,4687611022,,,,POINT (103.9300786 1.3268163)
4687611023,1.3266216,103.9296923,4687611023,traffic_signals,,,POINT (103.9296923 1.3266216)
4687611024,1.3265909,103.9296274,4687611024,traffic_signals,,,POINT (103.9296274 1.3265909)
4687611032,1.3265959,103.9269492,4687611032,traffic_signals,,,POINT (103.9269492 1.3265959)
4687611033,1.3265996,103.9268559,4687611033,traffic_signals,,,POINT (103.9268559 1.3265996)
4687611034,1.3268773,103.9302211,4687611034,,,,POINT (103.9302211 1.3268773)
4687685723,1.3278308,103.9350831,4687685723,traffic_signals,,,POINT (103.9350831 1.3278308)
4687812170,1.3536975,103.8754909,4687812170,,,,POINT (103.8754909 1.3536975)
4687812171,1.3530418,103.8760795,4687812171,,,,POINT (103.8760795 1.3530418)
4687812177,1.3489867,103.8802361,4687812177,,,,POINT (103.8802361 1.3489867)
4687821585,1.346676,103.8808726,4687821585,,,,POINT (103.8808726 1.346676)
4687821586,1.3462767,103.8809494,4687821586,traffic_signals,,,POINT (103.8809494 1.3462767)
4688137658,1.3008173,103.9025706,4688137658,,,,POINT (103.9025706 1.3008173)
4689175313,1.3514729,103.8752526,4689175313,,,,POINT (103.8752526 1.3514729)
4689175316,1.3512818,103.8754211,4689175316,,,,POINT (103.8754211 1.3512818)
4689175317,1.3504688,103.8745546,4689175317,,,,POINT (103.8745546 1.3504688)
4689322435,1.3152682,103.8930914,4689322435,,,,POINT (103.8930914 1.3152682)
4689335565,1.3106941,103.8732255,4689335565,,,,POINT (103.8732255 1.3106941)
4689335566,1.3106324,103.8730731,4689335566,,,,POINT (103.8730731 1.3106324)
4689356358,1.3493161,103.8800977,4689356358,,,,POINT (103.8800977 1.3493161)
4689374092,1.3481166,103.8803229,4689374092,,,,POINT (103.8803229 1.3481166)
4689376203,1.3499218,103.8739955,4689376203,traffic_signals,,,POINT (103.8739955 1.3499218)
4689509115,1.3788857,103.8745912,4689509115,,,,POINT (103.8745912 1.3788857)
4689509116,1.3787644,103.8745891,4689509116,,,,POINT (103.8745891 1.3787644)
4689509117,1.3787276,103.8737094,4689509117,,,,POINT (103.8737094 1.3787276)
4689509118,1.3759253,103.8771092,4689509118,,,,POINT (103.8771092 1.3759253)
4689524144,1.3726118,103.8768817,4689524144,,,,POINT (103.8768817 1.3726118)
4689524145,1.3711775,103.876681,4689524145,,,,POINT (103.876681 1.3711775)
4689524146,1.3709108,103.8766423,4689524146,,,,POINT (103.8766423 1.3709108)
4689530815,1.3673927,103.8757102,4689530815,,,,POINT (103.8757102 1.3673927)
4689530816,1.3669729,103.8755255,4689530816,,,,POINT (103.8755255 1.3669729)
4689530820,1.3670398,103.875386,4689530820,,,,POINT (103.875386 1.3670398)
4689530821,1.3668673,103.875479,4689530821,,,,POINT (103.875479 1.3668673)
4689537616,1.3662807,103.8752209,4689537616,traffic_signals,,,POINT (103.8752209 1.3662807)
4689537624,1.3655873,103.8747418,4689537624,,,,POINT (103.8747418 1.3655873)
4689537625,1.3655513,103.8748843,4689537625,,,,POINT (103.8748843 1.3655513)
4689537626,1.3645225,103.8744017,4689537626,,,,POINT (103.8744017 1.3645225)
4689537627,1.3643507,103.8743182,4689537627,,,,POINT (103.8743182 1.3643507)
4689558117,1.3597183,103.873913,4689558117,,,,POINT (103.873913 1.3597183)
4689558123,1.3578702,103.8750421,4689558123,,,,POINT (103.8750421 1.3578702)
4689558124,1.3578016,103.8749577,4689558124,,,,POINT (103.8749577 1.3578016)
4689565283,1.3569957,103.8740683,4689565283,,,,POINT (103.8740683 1.3569957)
4689565284,1.3563613,103.8739317,4689565284,,,,POINT (103.8739317 1.3563613)
4689643056,1.3777738,103.8767367,4689643056,,,,POINT (103.8767367 1.3777738)
4689643057,1.3780799,103.8766884,4689643057,,,,POINT (103.8766884 1.3780799)
4689643059,1.3715908,103.8765973,4689643059,,,,POINT (103.8765973 1.3715908)
4689643060,1.371026,103.8765174,4689643060,,,,POINT (103.8765174 1.371026)
4690796879,1.3163938,103.945442,4690796879,traffic_signals,,,POINT (103.945442 1.3163938)
4690798695,1.3173454,103.9484976,4690798695,,,,POINT (103.9484976 1.3173454)
4690863621,1.3702606,103.8956137,4690863621,,,,POINT (103.8956137 1.3702606)
4690863638,1.3729622,103.8932976,4690863638,,,,POINT (103.8932976 1.3729622)
4690863639,1.3729727,103.8928627,4690863639,traffic_signals,,,POINT (103.8928627 1.3729727)
4690863640,1.3730732,103.892656,4690863640,traffic_signals,,,POINT (103.892656 1.3730732)
4690863641,1.3731469,103.8928212,4690863641,traffic_signals,,,POINT (103.8928212 1.3731469)
4690869935,1.3719692,103.8901449,4690869935,traffic_signals,,,POINT (103.8901449 1.3719692)
4690869936,1.3718366,103.8899001,4690869936,traffic_signals,,,POINT (103.8899001 1.3718366)
4690869937,1.3717757,103.8901263,4690869937,traffic_signals,,,POINT (103.8901263 1.3717757)
4690869938,1.3711081,103.889389,4690869938,,,,POINT (103.889389 1.3711081)
4690894378,1.3708747,103.8732697,4690894378,,,,POINT (103.8732697 1.3708747)
4690929089,1.3717459,103.8698029,4690929089,,,,POINT (103.8698029 1.3717459)
4690946947,1.3705207,103.8641543,4690946947,,,,POINT (103.8641543 1.3705207)
4690969462,1.3128951,103.8742282,4690969462,,,,POINT (103.8742282 1.3128951)
4690976007,1.3758758,103.8716382,4690976007,,,,POINT (103.8716382 1.3758758)
4690976008,1.3780503,103.8717711,4690976008,,,,POINT (103.8717711 1.3780503)
4690977957,1.3147956,103.8809402,4690977957,,,,POINT (103.8809402 1.3147956)
4691000190,1.3730635,103.8932754,4691000190,,,,POINT (103.8932754 1.3730635)
4691000191,1.3730773,103.8917398,4691000191,,,,POINT (103.8917398 1.3730773)
4691024140,1.3701392,103.8885976,4691024140,,,,POINT (103.8885976 1.3701392)
4691133032,1.3907631,103.913577,4691133032,,,,POINT (103.913577 1.3907631)
4691133033,1.3870533,103.9086732,4691133033,,,,POINT (103.9086732 1.3870533)
4691133034,1.3871852,103.9086118,4691133034,,,,POINT (103.9086118 1.3871852)
4691133035,1.3874214,103.9090542,4691133035,,,,POINT (103.9090542 1.3874214)
4691166455,1.3826448,103.9035526,4691166455,,,,POINT (103.9035526 1.3826448)
4691166456,1.378039,103.9033905,4691166456,,,,POINT (103.9033905 1.378039)
4691181537,1.3742185,103.9000801,4691181537,,,,POINT (103.9000801 1.3742185)
4691181538,1.3697348,103.8952443,4691181538,,,,POINT (103.8952443 1.3697348)
4691181539,1.3692509,103.8947294,4691181539,,,,POINT (103.8947294 1.3692509)
4691181540,1.3693556,103.8946257,4691181540,,,,POINT (103.8946257 1.3693556)
4691181541,1.3691716,103.894644,4691181541,,,,POINT (103.894644 1.3691716)
4691181542,1.3692015,103.8944849,4691181542,,,,POINT (103.8944849 1.3692015)
4691199043,1.3677805,103.8932042,4691199043,traffic_signals,,,POINT (103.8932042 1.3677805)
4691199044,1.3673633,103.8928107,4691199044,,,,POINT (103.8928107 1.3673633)
4691199045,1.3661371,103.8915521,4691199045,,,,POINT (103.8915521 1.3661371)
4691210214,1.363408,103.8927665,4691210214,,,,POINT (103.8927665 1.363408)
4691210216,1.3625135,103.8929994,4691210216,,,,POINT (103.8929994 1.3625135)
4691305267,1.3586224,103.893029,4691305267,,,,POINT (103.893029 1.3586224)
4691305268,1.3585007,103.8928434,4691305268,,,,POINT (103.8928434 1.3585007)
4691305269,1.3587485,103.89306,4691305269,,,,POINT (103.89306 1.3587485)
4691305270,1.3535727,103.8912554,4691305270,,,,POINT (103.8912554 1.3535727)
4691305272,1.352319,103.8905266,4691305272,crossing,,,POINT (103.8905266 1.352319)
4691361734,1.3594518,103.8887515,4691361734,traffic_signals,,,POINT (103.8887515 1.3594518)
4691361735,1.3601609,103.8884286,4691361735,,,,POINT (103.8884286 1.3601609)
4691361736,1.3606533,103.8883796,4691361736,,,,POINT (103.8883796 1.3606533)
4691361737,1.360853,103.8883643,4691361737,traffic_signals,,,POINT (103.8883643 1.360853)
4691361739,1.3544338,103.8898969,4691361739,,,,POINT (103.8898969 1.3544338)
4691361746,1.3524765,103.8891939,4691361746,traffic_signals,,,POINT (103.8891939 1.3524765)
4693608074,1.371765,103.869723,4693608074,,,,POINT (103.869723 1.371765)
4695978839,1.3612543,103.8919266,4695978839,,,,POINT (103.8919266 1.3612543)
4695978840,1.3613043,103.8923446,4695978840,,,,POINT (103.8923446 1.3613043)
4695993151,1.3665351,103.8901898,4695993151,,,,POINT (103.8901898 1.3665351)
4696005415,1.3916432,103.9140451,4696005415,,,,POINT (103.9140451 1.3916432)
4696028552,1.3740176,103.8989658,4696028552,,,,POINT (103.8989658 1.3740176)
4696061295,1.3194153,103.8894242,4696061295,,,,POINT (103.8894242 1.3194153)
4696131096,1.3184764,103.8818566,4696131096,traffic_signals,,,POINT (103.8818566 1.3184764)
4696131097,1.3184723,103.8820048,4696131097,traffic_signals,,,POINT (103.8820048 1.3184723)
4696131098,1.3184729,103.8824795,4696131098,,,,POINT (103.8824795 1.3184729)
4696131099,1.3184999,103.8835923,4696131099,,,,POINT (103.8835923 1.3184999)
4696131100,1.3185972,103.8853316,4696131100,,,,POINT (103.8853316 1.3185972)
4696131101,1.3186826,103.8857782,4696131101,traffic_signals,,,POINT (103.8857782 1.3186826)
4696131102,1.3188462,103.8865237,4696131102,,,,POINT (103.8865237 1.3188462)
4696131103,1.3191857,103.8881852,4696131103,,,,POINT (103.8881852 1.3191857)
4696157257,1.3188234,103.8864246,4696157257,,,,POINT (103.8864246 1.3188234)
4696157258,1.3185088,103.8839124,4696157258,,,,POINT (103.8839124 1.3185088)
4696157259,1.3185221,103.8842018,4696157259,,,,POINT (103.8842018 1.3185221)
4696157261,1.3184798,103.8826492,4696157261,,,,POINT (103.8826492 1.3184798)
4696207705,1.3932389,103.9153166,4696207705,,,,POINT (103.9153166 1.3932389)
4696268724,1.3179061,103.8819939,4696268724,,,,POINT (103.8819939 1.3179061)
4696325760,1.365167,103.8903375,4696325760,,,,POINT (103.8903375 1.365167)
4697586947,1.3605559,103.8930355,4697586947,,,,POINT (103.8930355 1.3605559)
4697599863,1.3211744,103.8912699,4697599863,,,,POINT (103.8912699 1.3211744)
4697599864,1.3218266,103.8911217,4697599864,,,,POINT (103.8911217 1.3218266)
4697831209,1.4096392,103.9016329,4697831209,,,,POINT (103.9016329 1.4096392)
4697834862,1.4064757,103.9070105,4697834862,,,,POINT (103.9070105 1.4064757)
4697836394,1.4091577,103.9059131,4697836394,,,,POINT (103.9059131 1.4091577)
4697836395,1.4080785,103.9058118,4697836395,,,,POINT (103.9058118 1.4080785)
4697926041,1.4040353,103.9104575,4697926041,,,,POINT (103.9104575 1.4040353)
4697926042,1.4015707,103.9138931,4697926042,,,,POINT (103.9138931 1.4015707)
4697926043,1.3999328,103.9199127,4697926043,,,,POINT (103.9199127 1.3999328)
4697926045,1.3986124,103.9191588,4697926045,,,,POINT (103.9191588 1.3986124)
4697926046,1.3958172,103.9171832,4697926046,,,,POINT (103.9171832 1.3958172)
4697941866,1.3976194,103.9135175,4697941866,,,,POINT (103.9135175 1.3976194)
4697941867,1.3993851,103.9110447,4697941867,,,,POINT (103.9110447 1.3993851)
4697941868,1.3996086,103.9109904,4697941868,,,,POINT (103.9109904 1.3996086)
4697941869,1.3999723,103.9102403,4697941869,,,,POINT (103.9102403 1.3999723)
4697941870,1.4002906,103.9098166,4697941870,,,,POINT (103.9098166 1.4002906)
4697941873,1.4004414,103.9098412,4697941873,,,,POINT (103.9098412 1.4004414)
4697941876,1.4018223,103.9076905,4697941876,,,,POINT (103.9076905 1.4018223)
4697941877,1.4014434,103.9082113,4697941877,,,,POINT (103.9082113 1.4014434)
4697941878,1.40193,103.9077716,4697941878,,,,POINT (103.9077716 1.40193)
4697941879,1.4013343,103.9085667,4697941879,,,,POINT (103.9085667 1.4013343)
4697941880,1.4021003,103.9072901,4697941880,,,,POINT (103.9072901 1.4021003)
4697941881,1.4023043,103.9069848,4697941881,,,,POINT (103.9069848 1.4023043)
4697957120,1.4009191,103.9055715,4697957120,,,,POINT (103.9055715 1.4009191)
4697957121,1.4012267,103.9056944,4697957121,,,,POINT (103.9056944 1.4012267)
4697957122,1.4012946,103.9055736,4697957122,,,,POINT (103.9055736 1.4012946)
4697957123,1.4009847,103.9054493,4697957123,,,,POINT (103.9054493 1.4009847)
4697957124,1.4005801,103.9054296,4697957124,,,,POINT (103.9054296 1.4005801)
4697957125,1.3995079,103.9059382,4697957125,,,,POINT (103.9059382 1.3995079)
4697957126,1.3991216,103.9063653,4697957126,,,,POINT (103.9063653 1.3991216)
4697957127,1.3996407,103.905743,4697957127,,,,POINT (103.905743 1.3996407)
4697957128,1.3993839,103.9061025,4697957128,,,,POINT (103.9061025 1.3993839)
4697957129,1.3988277,103.9067438,4697957129,,,,POINT (103.9067438 1.3988277)
4697957130,1.3986613,103.9069347,4697957130,,,,POINT (103.9069347 1.3986613)
4697957131,1.3985677,103.9070557,4697957131,,,,POINT (103.9070557 1.3985677)
4697957132,1.3985573,103.9071593,4697957132,,,,POINT (103.9071593 1.3985573)
4697957133,1.3985623,103.9072842,4697957133,,,,POINT (103.9072842 1.3985623)
4697957134,1.3985792,103.9074042,4697957134,,,,POINT (103.9074042 1.3985792)
4697957135,1.3985585,103.907212,4697957135,,,,POINT (103.907212 1.3985585)
4697965974,1.3970902,103.9088727,4697965974,,,,POINT (103.9088727 1.3970902)
4697965975,1.3969215,103.9090782,4697965975,,,,POINT (103.9090782 1.3969215)
4697965976,1.3961952,103.9099627,4697965976,,,,POINT (103.9099627 1.3961952)
4697965977,1.3935852,103.9131276,4697965977,,,,POINT (103.9131276 1.3935852)
4697965978,1.3940733,103.9125156,4697965978,,,,POINT (103.9125156 1.3940733)
4697965979,1.3932211,103.9135578,4697965979,,,,POINT (103.9135578 1.3932211)
4698044170,1.4095681,103.9024362,4698044170,,,,POINT (103.9024362 1.4095681)
4698044171,1.4052785,103.9073233,4698044171,,,,POINT (103.9073233 1.4052785)
4698064604,1.3988657,103.9135339,4698064604,,,,POINT (103.9135339 1.3988657)
4698064605,1.3985733,103.9133305,4698064605,,,,POINT (103.9133305 1.3985733)
4698074722,1.4015463,103.9095551,4698074722,,,,POINT (103.9095551 1.4015463)
4698074723,1.4013995,103.9094513,4698074723,,,,POINT (103.9094513 1.4013995)
4698074728,1.3984727,103.9068999,4698074728,,,,POINT (103.9068999 1.3984727)
4698074729,1.3980253,103.9073965,4698074729,,,,POINT (103.9073965 1.3980253)
4698074734,1.398564,103.907458,4698074734,,,,POINT (103.907458 1.398564)
4698074735,1.3984423,103.9074357,4698074735,,,,POINT (103.9074357 1.3984423)
4698074736,1.3983562,103.9074413,4698074736,,,,POINT (103.9074413 1.3983562)
4698074737,1.3982718,103.9074711,4698074737,,,,POINT (103.9074711 1.3982718)
4698074738,1.3981835,103.9075169,4698074738,,,,POINT (103.9075169 1.3981835)
4698082936,1.4105337,103.904323,4698082936,,,,POINT (103.904323 1.4105337)
4698082944,1.4065086,103.9081366,4698082944,,,,POINT (103.9081366 1.4065086)
4698082945,1.4042849,103.9115042,4698082945,,,,POINT (103.9115042 1.4042849)
4698082951,1.4014235,103.9153488,4698082951,,,,POINT (103.9153488 1.4014235)
4698082955,1.3948768,103.9162581,4698082955,,,,POINT (103.9162581 1.3948768)
4698110445,1.4002305,103.9085064,4698110445,,,,POINT (103.9085064 1.4002305)
4698110450,1.3989754,103.9077539,4698110450,,,,POINT (103.9077539 1.3989754)
4698110451,1.3960021,103.9115285,4698110451,,,,POINT (103.9115285 1.3960021)
4699717482,1.329656,103.8896254,4699717482,,,,POINT (103.8896254 1.329656)
4699717483,1.3324542,103.8890857,4699717483,,,,POINT (103.8890857 1.3324542)
4699770019,1.3497982,103.8797506,4699770019,,,,POINT (103.8797506 1.3497982)
4699838981,1.4059007,103.8973378,4699838981,,,,POINT (103.8973378 1.4059007)
4699838985,1.4063405,103.9003157,4699838985,,,,POINT (103.9003157 1.4063405)
4699838986,1.405362,103.9022599,4699838986,,,,POINT (103.9022599 1.405362)
4699838987,1.4052122,103.9025283,4699838987,,,,POINT (103.9025283 1.4052122)
4699838988,1.4052387,103.9021994,4699838988,,,,POINT (103.9021994 1.4052387)
4699839289,1.4050974,103.9024692,4699839289,,,,POINT (103.9024692 1.4050974)
4699839290,1.4052852,103.9024,4699839290,traffic_signals,,,POINT (103.9024 1.4052852)
4699839291,1.4048879,103.9031052,4699839291,,,,POINT (103.9031052 1.4048879)
4699839294,1.4036879,103.9052092,4699839294,,,,POINT (103.9052092 1.4036879)
4699839295,1.4038705,103.9049444,4699839295,,,,POINT (103.9049444 1.4038705)
4699839296,1.4037063,103.9048547,4699839296,,,,POINT (103.9048547 1.4037063)
4699839297,1.4035652,103.9050811,4699839297,,,,POINT (103.9050811 1.4035652)
4699843569,1.4034604,103.9055394,4699843569,,,,POINT (103.9055394 1.4034604)
4699870306,1.3519629,103.8863507,4699870306,,,,POINT (103.8863507 1.3519629)
4699873961,1.4039218,103.9066694,4699873961,,,,POINT (103.9066694 1.4039218)
4699873962,1.4043534,103.9068618,4699873962,,,,POINT (103.9068618 1.4043534)
4699873963,1.4038508,103.9067807,4699873963,,,,POINT (103.9067807 1.4038508)
4699873964,1.4042545,103.9069612,4699873964,,,,POINT (103.9069612 1.4042545)
4699880676,1.3448527,103.8911332,4699880676,,,,POINT (103.8911332 1.3448527)
4699888054,1.3446635,103.8911739,4699888054,,,,POINT (103.8911739 1.3446635)
4699894300,1.4063479,103.8985436,4699894300,,,,POINT (103.8985436 1.4063479)
4699894301,1.4056457,103.9014749,4699894301,,,,POINT (103.9014749 1.4056457)
4699894302,1.4052628,103.9021594,4699894302,,,,POINT (103.9021594 1.4052628)
4699894303,1.4051685,103.9023408,4699894303,traffic_signals,,,POINT (103.9023408 1.4051685)
4699894304,1.4037261,103.9033585,4699894304,,,,POINT (103.9033585 1.4037261)
4699900593,1.4053293,103.9082807,4699900593,,,,POINT (103.9082807 1.4053293)
4699936576,1.4049448,103.9041876,4699936576,,,,POINT (103.9041876 1.4049448)
4700006826,1.3759072,103.8966545,4700006826,,,,POINT (103.8966545 1.3759072)
4700006827,1.3767818,103.8936389,4700006827,,,,POINT (103.8936389 1.3767818)
4700006828,1.3768939,103.8943166,4700006828,,,,POINT (103.8943166 1.3768939)
4700006831,1.3751688,103.8888722,4700006831,,,,POINT (103.8888722 1.3751688)
4700006832,1.374936,103.8885682,4700006832,,,,POINT (103.8885682 1.374936)
4700006833,1.3750222,103.8885259,4700006833,,,,POINT (103.8885259 1.3750222)
4700006834,1.3754646,103.8891099,4700006834,,,,POINT (103.8891099 1.3754646)
4700017558,1.3745946,103.8881729,4700017558,,,,POINT (103.8881729 1.3745946)
4700017561,1.3736583,103.8870785,4700017561,,,,POINT (103.8870785 1.3736583)
4700017562,1.3731427,103.8868026,4700017562,,,,POINT (103.8868026 1.3731427)
